starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 11:05:30 2021	1638164130	36	2	37	2
Mon Nov 29 11:05:29 2021	1638164129	36	1	37	1
Mon Nov 29 11:05:28 2021	1638164128	21	16	38	16
Mon Nov 29 11:05:30 2021	1638164130	37	1	38	0
Mon Nov 29 11:05:29 2021	1638164129	35	3	38	3
Mon Nov 29 11:05:30 2021	1638164130	37	1	38	1
Mon Nov 29 11:05:30 2021	1638164130	38	1	38	1
Mon Nov 29 11:05:30 2021	1638164130	38	1	39	1
Mon Nov 29 11:05:30 2021	1638164130	38	1	39	1
Mon Nov 29 11:05:29 2021	1638164129	38	1	39	1
Mon Nov 29 11:05:29 2021	1638164129	31	8	39	7
Mon Nov 29 11:05:29 2021	1638164129	37	2	39	2
Mon Nov 29 11:05:28 2021	1638164128	22	17	39	16
Mon Nov 29 11:05:30 2021	1638164130	38	1	39	1
Mon Nov 29 11:05:29 2021	1638164129	34	6	39	5
Mon Nov 29 11:05:29 2021	1638164129	39	1	40	1
Mon Nov 29 11:05:30 2021	1638164130	39	1	40	0
Mon Nov 29 11:05:29 2021	1638164129	39	1	40	0
Mon Nov 29 11:05:29 2021	1638164129	33	7	40	7
Mon Nov 29 11:05:29 2021	1638164129	34	6	40	6
Mon Nov 29 11:05:29 2021	1638164129	39	1	40	1
Mon Nov 29 11:05:29 2021	1638164129	39	1	40	1
Mon Nov 29 11:05:29 2021	1638164129	31	9	40	9
Mon Nov 29 11:05:28 2021	1638164128	40	1	41	1
Mon Nov 29 11:05:29 2021	1638164129	39	1	41	1
Mon Nov 29 11:05:30 2021	1638164130	39	2	41	2
Mon Nov 29 11:05:29 2021	1638164129	33	8	41	8
Mon Nov 29 11:05:29 2021	1638164129	30	11	41	10
Mon Nov 29 11:05:28 2021	1638164128	23	18	41	18
Mon Nov 29 11:05:29 2021	1638164129	39	3	41	3
Mon Nov 29 11:05:29 2021	1638164129	32	9	41	9
Mon Nov 29 11:05:29 2021	1638164129	41	1	41	1
Mon Nov 29 11:05:29 2021	1638164129	41	1	41	1
Mon Nov 29 11:05:29 2021	1638164129	25	16	42	16
Mon Nov 29 11:05:30 2021	1638164130	35	7	42	7
Mon Nov 29 11:05:29 2021	1638164129	34	8	42	7
Mon Nov 29 11:05:29 2021	1638164129	41	1	42	1
Mon Nov 29 11:05:29 2021	1638164129	41	1	42	1
Mon Nov 29 11:05:30 2021	1638164130	41	1	42	1
Mon Nov 29 11:05:29 2021	1638164129	35	8	42	7
Mon Nov 29 11:05:29 2021	1638164129	41	1	43	1
Mon Nov 29 11:05:29 2021	1638164129	42	1	43	1
Mon Nov 29 11:05:28 2021	1638164128	30	13	43	13
Mon Nov 29 11:05:29 2021	1638164129	40	3	43	3
Mon Nov 29 11:05:28 2021	1638164128	42	1	43	1
Mon Nov 29 11:05:30 2021	1638164130	43	0	43	0
Mon Nov 29 11:05:28 2021	1638164128	30	13	43	13
Mon Nov 29 11:05:29 2021	1638164129	43	1	43	1
Mon Nov 29 11:05:29 2021	1638164129	43	1	43	1
Mon Nov 29 11:05:30 2021	1638164130	42	1	43	1
Mon Nov 29 11:05:30 2021	1638164130	43	1	44	1
Mon Nov 29 11:05:29 2021	1638164129	43	1	44	1
Mon Nov 29 11:05:29 2021	1638164129	42	1	44	1
Mon Nov 29 11:05:30 2021	1638164130	33	11	44	11
Mon Nov 29 11:05:29 2021	1638164129	43	1	44	1
Mon Nov 29 11:05:29 2021	1638164129	43	1	44	1
Mon Nov 29 11:05:28 2021	1638164128	43	1	44	1
Mon Nov 29 11:05:29 2021	1638164129	39	5	44	5
Mon Nov 29 11:05:30 2021	1638164130	44	1	44	1
Mon Nov 29 11:05:30 2021	1638164130	24	21	44	20
Mon Nov 29 11:05:29 2021	1638164129	44	1	45	1
Mon Nov 29 11:05:29 2021	1638164129	32	13	45	10
Mon Nov 29 11:05:29 2021	1638164129	44	2	45	2
Mon Nov 29 11:05:29 2021	1638164129	34	11	45	9
Mon Nov 29 11:05:30 2021	1638164130	43	2	45	2
Mon Nov 29 11:05:30 2021	1638164130	31	14	46	14
Mon Nov 29 11:05:29 2021	1638164129	34	12	46	9
Mon Nov 29 11:05:29 2021	1638164129	44	2	46	2
Mon Nov 29 11:05:29 2021	1638164129	45	1	46	1
Mon Nov 29 11:05:30 2021	1638164130	41	5	46	5
Mon Nov 29 11:05:30 2021	1638164130	40	6	46	6
Mon Nov 29 11:05:30 2021	1638164130	46	1	47	1
Mon Nov 29 11:05:29 2021	1638164129	29	18	47	17
Mon Nov 29 11:05:30 2021	1638164130	45	1	47	1
Mon Nov 29 11:05:30 2021	1638164130	39	8	47	8
Mon Nov 29 11:05:29 2021	1638164129	46	1	47	1
Mon Nov 29 11:05:29 2021	1638164129	45	2	47	1
Mon Nov 29 11:05:29 2021	1638164129	46	1	47	1
Mon Nov 29 11:05:29 2021	1638164129	46	2	47	1
Mon Nov 29 11:05:30 2021	1638164130	41	6	47	6
