starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 10:21:51 2021	1638161511	44	1	44	1
Mon Nov 29 10:21:50 2021	1638161510	43	1	44	1
Mon Nov 29 10:21:53 2021	1638161513	43	1	44	1
Mon Nov 29 10:21:50 2021	1638161510	43	1	44	1
Mon Nov 29 10:21:56 2021	1638161516	44	1	44	1
Mon Nov 29 10:21:55 2021	1638161515	43	2	44	2
Mon Nov 29 10:21:53 2021	1638161513	44	1	44	1
Mon Nov 29 10:21:54 2021	1638161514	44	0	44	0
Mon Nov 29 10:21:53 2021	1638161513	43	1	44	1
Mon Nov 29 10:21:51 2021	1638161511	39	6	44	6
Mon Nov 29 10:21:53 2021	1638161513	43	1	44	1
Mon Nov 29 10:21:53 2021	1638161513	44	1	45	0
Mon Nov 29 10:21:50 2021	1638161510	44	1	45	0
Mon Nov 29 10:21:56 2021	1638161516	44	2	45	2
Mon Nov 29 10:21:53 2021	1638161513	44	2	45	2
Mon Nov 29 10:21:52 2021	1638161512	45	1	45	1
Mon Nov 29 10:21:54 2021	1638161514	44	1	45	1
Mon Nov 29 10:21:50 2021	1638161510	45	1	45	0
Mon Nov 29 10:21:55 2021	1638161515	45	1	45	1
Mon Nov 29 10:21:53 2021	1638161513	45	1	45	1
Mon Nov 29 10:21:52 2021	1638161512	45	1	45	1
Mon Nov 29 10:21:53 2021	1638161513	45	1	46	1
Mon Nov 29 10:21:51 2021	1638161511	33	12	46	12
Mon Nov 29 10:21:53 2021	1638161513	45	1	46	1
Mon Nov 29 10:21:50 2021	1638161510	45	1	46	1
Mon Nov 29 10:21:52 2021	1638161512	45	1	46	1
Mon Nov 29 10:21:56 2021	1638161516	45	1	46	1
Mon Nov 29 10:21:51 2021	1638161511	45	1	46	1
Mon Nov 29 10:21:50 2021	1638161510	45	1	46	1
Mon Nov 29 10:21:51 2021	1638161511	38	8	46	8
Mon Nov 29 10:21:51 2021	1638161511	37	9	46	8
Mon Nov 29 10:21:51 2021	1638161511	37	9	46	9
Mon Nov 29 10:21:51 2021	1638161511	41	6	46	6
Mon Nov 29 10:21:52 2021	1638161512	45	1	46	1
Mon Nov 29 10:21:55 2021	1638161515	46	1	46	1
Mon Nov 29 10:21:53 2021	1638161513	45	1	46	1
Mon Nov 29 10:21:53 2021	1638161513	45	1	46	1
Mon Nov 29 10:21:54 2021	1638161514	28	19	46	19
Mon Nov 29 10:21:55 2021	1638161515	46	1	47	1
Mon Nov 29 10:21:50 2021	1638161510	46	1	47	1
