starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:14:51 2021	1638153891	58	25	83	24
Mon Nov 29 08:14:51 2021	1638153891	55	29	84	29
Mon Nov 29 08:14:51 2021	1638153891	39	46	85	45
Mon Nov 29 08:14:51 2021	1638153891	48	37	85	37
Mon Nov 29 08:14:51 2021	1638153891	48	38	86	38
Mon Nov 29 08:14:51 2021	1638153891	59	29	88	29
Mon Nov 29 08:14:51 2021	1638153891	43	45	89	45
Mon Nov 29 08:14:51 2021	1638153891	60	29	89	29
Mon Nov 29 08:14:51 2021	1638153891	49	45	94	45
Mon Nov 29 08:14:51 2021	1638153891	49	45	94	45
Mon Nov 29 08:14:51 2021	1638153891	50	45	94	31
Mon Nov 29 08:14:51 2021	1638153891	49	45	94	45
